,champ,role,side,x,y,second
2501,gragas,jgl,blue,0.3221476510067114,0.35714285714285715,284
2502,azir,mid,blue,,,284
2503,missfortune,adc,blue,,,284
2504,braum,sup,blue,,,284
2505,ornn,top,red,,,284
2506,trundle,jgl,red,,,284
2507,corki,mid,red,0.610738255033557,0.44805194805194803,284
2508,aphelios,adc,red,,,284
2519,janna,sup,red,0.9060402684563759,0.8116883116883117,285
2516,trundle,jgl,red,,,285
2518,aphelios,adc,red,,,285
2517,corki,mid,red,,,285
2515,ornn,top,red,,,285
2512,azir,mid,blue,,,285
2513,missfortune,adc,blue,,,285
2511,gragas,jgl,blue,0.31543624161073824,0.35064935064935066,285
2510,zac,top,blue,,,285
2514,braum,sup,blue,,,285
2529,janna,sup,red,0.8926174496644296,0.8181818181818182,286
2528,aphelios,adc,red,,,286
2527,corki,mid,red,0.6375838926174496,0.43506493506493504,286
2526,trundle,jgl,red,,,286
2525,ornn,top,red,,,286
2523,missfortune,adc,blue,,,286
2522,azir,mid,blue,,,286
2521,gragas,jgl,blue,0.31543624161073824,0.35064935064935066,286
2520,zac,top,blue,,,286
2524,braum,sup,blue,,,286
2536,trundle,jgl,red,,,287
2539,janna,sup,red,0.8657718120805369,0.8311688311688312,287
2538,aphelios,adc,red,,,287
2537,corki,mid,red,0.6442953020134228,0.42857142857142855,287
2535,ornn,top,red,,,287
2530,zac,top,blue,,,287
2533,missfortune,adc,blue,,,287
2532,azir,mid,blue,,,287
2531,gragas,jgl,blue,0.30201342281879195,0.35064935064935066,287
2534,braum,sup,blue,,,287
2546,trundle,jgl,red,,,288
2549,janna,sup,red,0.8456375838926175,0.8506493506493507,288
2548,aphelios,adc,red,,,288
2547,corki,mid,red,0.6442953020134228,0.42857142857142855,288
2545,ornn,top,red,,,288
2540,zac,top,blue,,,288
2543,missfortune,adc,blue,,,288
2542,azir,mid,blue,,,288
2541,gragas,jgl,blue,0.28187919463087246,0.35064935064935066,288
2544,braum,sup,blue,,,288
2559,janna,sup,red,,,289
2558,aphelios,adc,red,,,289
2557,corki,mid,red,0.6442953020134228,0.42857142857142855,289
2556,trundle,jgl,red,0.9865771812080537,0.08441558441558442,289
2555,ornn,top,red,,,289
2553,missfortune,adc,blue,,,289
2552,azir,mid,blue,,,289
2551,gragas,jgl,blue,0.26174496644295303,0.35714285714285715,289
2550,zac,top,blue,0.09395973154362416,0.2532467532467532,289
2554,braum,sup,blue,,,289
2566,trundle,jgl,red,0.9731543624161074,0.11038961038961038,290
2569,janna,sup,red,0.8187919463087249,0.8961038961038961,290
2568,aphelios,adc,red,,,290
2567,corki,mid,red,0.6510067114093959,0.42857142857142855,290
2565,ornn,top,red,,,290
2564,braum,sup,blue,,,290
2563,missfortune,adc,blue,,,290
2562,azir,mid,blue,,,290
2561,gragas,jgl,blue,0.2483221476510067,0.38311688311688313,290
2560,zac,top,blue,,,290
2579,janna,sup,red,0.8322147651006712,0.9025974025974026,292
2578,aphelios,adc,red,,,292
2577,corki,mid,red,0.6577181208053692,0.4155844155844156,292
2576,trundle,jgl,red,0.9530201342281879,0.13636363636363635,292
2575,ornn,top,red,,,292
2574,braum,sup,blue,,,292
2573,missfortune,adc,blue,,,292
2572,azir,mid,blue,,,292
2571,gragas,jgl,blue,0.24161073825503357,0.4025974025974026,292
2570,zac,top,blue,,,292
2588,aphelios,adc,red,,,293
2587,corki,mid,red,0.6375838926174496,0.4025974025974026,293
2586,trundle,jgl,red,0.9395973154362416,0.16883116883116883,293
2585,ornn,top,red,,,293
2589,janna,sup,red,0.8590604026845637,0.9025974025974026,293
2583,missfortune,adc,blue,,,293
2582,azir,mid,blue,,,293
2581,gragas,jgl,blue,0.2214765100671141,0.42207792207792205,293
2580,zac,top,blue,,,293
2584,braum,sup,blue,,,293
2598,aphelios,adc,red,,,294
2597,corki,mid,red,0.6510067114093959,0.4090909090909091,294
2596,trundle,jgl,red,0.9261744966442953,0.19480519480519481,294
2595,ornn,top,red,,,294
2599,janna,sup,red,0.8456375838926175,0.8961038961038961,294
2593,missfortune,adc,blue,,,294
2592,azir,mid,blue,,,294
2591,gragas,jgl,blue,0.19463087248322147,0.42207792207792205,294
2590,zac,top,blue,,,294
2594,braum,sup,blue,,,294
2609,janna,sup,red,0.825503355704698,0.8831168831168831,295
2608,aphelios,adc,red,,,295
2607,corki,mid,red,,,295
2606,trundle,jgl,red,0.912751677852349,0.22077922077922077,295
2605,ornn,top,red,,,295
2604,braum,sup,blue,,,295
2602,azir,mid,blue,0.5570469798657718,0.44805194805194803,295
2601,gragas,jgl,blue,0.15436241610738255,0.4155844155844156,295
2600,zac,top,blue,,,295
2603,missfortune,adc,blue,,,295
2616,trundle,jgl,red,0.9060402684563759,0.24675324675324675,296
2618,aphelios,adc,red,,,296
2617,corki,mid,red,,,296
2615,ornn,top,red,,,296
2619,janna,sup,red,,,296
2613,missfortune,adc,blue,,,296
2612,azir,mid,blue,0.5436241610738255,0.4675324675324675,296
2611,gragas,jgl,blue,0.15436241610738255,0.42207792207792205,296
2610,zac,top,blue,,,296
2614,braum,sup,blue,,,296
2629,janna,sup,red,,,297
2628,aphelios,adc,red,,,297
2627,corki,mid,red,0.610738255033557,0.44805194805194803,297
2626,trundle,jgl,red,0.8926174496644296,0.2662337662337662,297
2625,ornn,top,red,,,297
2624,braum,sup,blue,,,297
2623,missfortune,adc,blue,,,297
2622,azir,mid,blue,,,297
2621,gragas,jgl,blue,0.16778523489932887,0.42207792207792205,297
2620,zac,top,blue,,,297
2638,aphelios,adc,red,,,298
2637,corki,mid,red,,,298
2636,trundle,jgl,red,0.8791946308724832,0.2922077922077922,298
2635,ornn,top,red,,,298
2639,janna,sup,red,0.7718120805369127,0.8831168831168831,298
2633,missfortune,adc,blue,,,298
2632,azir,mid,blue,0.5302013422818792,0.5,298
2631,gragas,jgl,blue,0.16778523489932887,0.42207792207792205,298
2630,zac,top,blue,,,298
2634,braum,sup,blue,,,298
2648,aphelios,adc,red,,,299
2647,corki,mid,red,,,299
2646,trundle,jgl,red,0.87248322147651,0.3181818181818182,299
2645,ornn,top,red,,,299
2649,janna,sup,red,0.7718120805369127,0.8766233766233766,299
2643,missfortune,adc,blue,,,299
2642,azir,mid,blue,0.5302013422818792,0.5064935064935064,299
2641,gragas,jgl,blue,0.1610738255033557,0.42207792207792205,299
2640,zac,top,blue,,,299
2644,braum,sup,blue,,,299
2659,janna,sup,red,0.7986577181208053,0.8831168831168831,300
2658,aphelios,adc,red,,,300
2657,corki,mid,red,,,300
2656,trundle,jgl,red,0.87248322147651,0.34415584415584416,300
2655,ornn,top,red,,,300
2654,braum,sup,blue,,,300
2652,azir,mid,blue,0.5369127516778524,0.5064935064935064,300
2651,gragas,jgl,blue,0.1610738255033557,0.42207792207792205,300
2650,zac,top,blue,,,300
2653,missfortune,adc,blue,,,300
2666,trundle,jgl,red,0.87248322147651,0.37012987012987014,301
2668,aphelios,adc,red,,,301
2667,corki,mid,red,,,301
2665,ornn,top,red,,,301
2669,janna,sup,red,0.8120805369127517,0.9025974025974026,301
2663,missfortune,adc,blue,,,301
2660,zac,top,blue,,,301
2664,braum,sup,blue,,,301
2662,azir,mid,blue,0.5436241610738255,0.5064935064935064,301
2661,gragas,jgl,blue,0.16778523489932887,0.42857142857142855,301
2678,aphelios,adc,red,,,302
2677,corki,mid,red,0.6040268456375839,0.44155844155844154,302
2676,trundle,jgl,red,0.87248322147651,0.3961038961038961,302
2675,ornn,top,red,,,302
2679,janna,sup,red,0.7986577181208053,0.9155844155844156,302
2673,missfortune,adc,blue,,,302
2672,azir,mid,blue,,,302
2671,gragas,jgl,blue,0.174496644295302,0.42857142857142855,302
2670,zac,top,blue,,,302
2674,braum,sup,blue,,,302
2689,janna,sup,red,0.7986577181208053,0.9155844155844156,303
2688,aphelios,adc,red,,,303
2687,corki,mid,red,0.5973154362416108,0.45454545454545453,303
2686,trundle,jgl,red,0.87248322147651,0.42207792207792205,303
2685,ornn,top,red,,,303
2684,braum,sup,blue,,,303
2682,azir,mid,blue,,,303
2680,zac,top,blue,,,303
2683,missfortune,adc,blue,,,303
2681,gragas,jgl,blue,0.174496644295302,0.42857142857142855,303
2699,janna,sup,red,0.8053691275167785,0.9155844155844156,304
2695,ornn,top,red,,,304
2698,aphelios,adc,red,,,304
2697,corki,mid,red,0.6040268456375839,0.44805194805194803,304
2696,trundle,jgl,red,0.87248322147651,0.44805194805194803,304
2694,braum,sup,blue,,,304
2692,azir,mid,blue,,,304
2691,gragas,jgl,blue,0.18791946308724833,0.44155844155844154,304
2690,zac,top,blue,,,304
2693,missfortune,adc,blue,,,304
2708,aphelios,adc,red,,,305
2707,corki,mid,red,,,305
2706,trundle,jgl,red,0.8657718120805369,0.474025974025974,305
2705,ornn,top,red,,,305
2709,janna,sup,red,0.825503355704698,0.9090909090909091,305
2703,missfortune,adc,blue,,,305
2702,azir,mid,blue,,,305
2701,gragas,jgl,blue,0.18791946308724833,0.44805194805194803,305
2700,zac,top,blue,,,305
2704,braum,sup,blue,,,305
2719,janna,sup,red,0.825503355704698,0.8831168831168831,306
2718,aphelios,adc,red,,,306
2717,corki,mid,red,0.5973154362416108,0.45454545454545453,306
2716,trundle,jgl,red,0.8657718120805369,0.5064935064935064,306
2715,ornn,top,red,0.2953020134228188,0.09740259740259741,306
2714,braum,sup,blue,,,306
2712,azir,mid,blue,,,306
2711,gragas,jgl,blue,0.18791946308724833,0.44155844155844154,306
2710,zac,top,blue,,,306
2713,missfortune,adc,blue,,,306
2727,corki,mid,red,0.5906040268456376,0.4675324675324675,307
2729,janna,sup,red,0.8187919463087249,0.8766233766233766,307
2728,aphelios,adc,red,,,307
2726,trundle,jgl,red,0.8657718120805369,0.5324675324675324,307
2725,ornn,top,red,,,307
2724,braum,sup,blue,,,307
2723,missfortune,adc,blue,,,307
2722,azir,mid,blue,,,307
2721,gragas,jgl,blue,0.19463087248322147,0.45454545454545453,307
2720,zac,top,blue,,,307
2739,janna,sup,red,0.8389261744966443,0.8831168831168831,308
2738,aphelios,adc,red,,,308
2737,corki,mid,red,0.5771812080536913,0.45454545454545453,308
2736,trundle,jgl,red,0.8859060402684564,0.5454545454545454,308
2735,ornn,top,red,0.2953020134228188,0.14285714285714285,308
2734,braum,sup,blue,,,308
2733,missfortune,adc,blue,,,308
2732,azir,mid,blue,,,308
2731,gragas,jgl,blue,0.20134228187919462,0.4805194805194805,308
2730,zac,top,blue,,,308
2748,aphelios,adc,red,,,309
2747,corki,mid,red,,,309
2746,trundle,jgl,red,0.8926174496644296,0.551948051948052,309
2745,ornn,top,red,,,309
2749,janna,sup,red,0.8456375838926175,0.8831168831168831,309
2743,missfortune,adc,blue,,,309
2742,azir,mid,blue,,,309
2741,gragas,jgl,blue,0.21476510067114093,0.5,309
2740,zac,top,blue,,,309
2744,braum,sup,blue,,,309
2758,aphelios,adc,red,,,310
2757,corki,mid,red,,,310
2756,trundle,jgl,red,0.8926174496644296,0.551948051948052,310
2755,ornn,top,red,,,310
2759,janna,sup,red,0.8322147651006712,0.9090909090909091,310
2753,missfortune,adc,blue,,,310
2752,azir,mid,blue,,,310
2751,gragas,jgl,blue,0.2348993288590604,0.5194805194805194,310
2750,zac,top,blue,,,310
2754,braum,sup,blue,,,310
2769,janna,sup,red,0.8187919463087249,0.9090909090909091,311
2768,aphelios,adc,red,,,311
2767,corki,mid,red,,,311
2766,trundle,jgl,red,0.8926174496644296,0.551948051948052,311
2765,ornn,top,red,,,311
2764,braum,sup,blue,,,311
2762,azir,mid,blue,0.5503355704697986,0.5064935064935064,311
2761,gragas,jgl,blue,0.2483221476510067,0.5454545454545454,311
2760,zac,top,blue,,,311
2763,missfortune,adc,blue,,,311
2776,trundle,jgl,red,0.8926174496644296,0.551948051948052,312
2779,janna,sup,red,0.8187919463087249,0.922077922077922,312
2778,aphelios,adc,red,,,312
2777,corki,mid,red,,,312
2775,ornn,top,red,,,312
2774,braum,sup,blue,,,312
2773,missfortune,adc,blue,,,312
2770,zac,top,blue,0.10738255033557047,0.22077922077922077,312
2772,azir,mid,blue,0.5503355704697986,0.5064935064935064,312
2771,gragas,jgl,blue,0.2550335570469799,0.5584415584415584,312
2780,zac,top,blue,,,313
2781,gragas,jgl,blue,0.26174496644295303,0.564935064935065,313
2782,azir,mid,blue,0.5503355704697986,0.5064935064935064,313
2783,missfortune,adc,blue,,,313
2784,braum,sup,blue,,,313
2785,ornn,top,red,0.22818791946308725,0.2077922077922078,313
2786,trundle,jgl,red,0.8926174496644296,0.551948051948052,313
2787,corki,mid,red,,,313
2788,aphelios,adc,red,,,313
2789,janna,sup,red,0.8187919463087249,0.9090909090909091,313
2799,janna,sup,red,0.8053691275167785,0.9155844155844156,314
2797,corki,mid,red,,,314
2796,trundle,jgl,red,0.8926174496644296,0.551948051948052,314
2795,ornn,top,red,0.21476510067114093,0.21428571428571427,314
2798,aphelios,adc,red,,,314
2793,missfortune,adc,blue,,,314
2792,azir,mid,blue,0.5570469798657718,0.5064935064935064,314
2791,gragas,jgl,blue,,,314
2790,zac,top,blue,,,314
2794,braum,sup,blue,,,314
2809,janna,sup,red,0.7986577181208053,0.9155844155844156,315
2808,aphelios,adc,red,,,315
2806,trundle,jgl,red,0.8791946308724832,0.5454545454545454,315
2805,ornn,top,red,0.2080536912751678,0.21428571428571427,315
2807,corki,mid,red,,,315
2803,missfortune,adc,blue,,,315
2802,azir,mid,blue,0.5570469798657718,0.5,315
2801,gragas,jgl,blue,0.2751677852348993,0.5714285714285714,315
2800,zac,top,blue,,,315
2804,braum,sup,blue,,,315
2810,zac,top,blue,0.09395973154362416,0.21428571428571427,316
2811,gragas,jgl,blue,,,316
2812,azir,mid,blue,0.5503355704697986,0.5064935064935064,316
2813,missfortune,adc,blue,,,316
2814,braum,sup,blue,,,316
2815,ornn,top,red,0.20134228187919462,0.21428571428571427,316
2816,trundle,jgl,red,0.8657718120805369,0.551948051948052,316
2817,corki,mid,red,,,316
2818,aphelios,adc,red,,,316
2819,janna,sup,red,0.7986577181208053,0.9155844155844156,316
2828,aphelios,adc,red,,,318
2829,janna,sup,red,0.8120805369127517,0.9155844155844156,318
2826,trundle,jgl,red,0.8657718120805369,0.551948051948052,318
2825,ornn,top,red,0.20134228187919462,0.21428571428571427,318
2827,corki,mid,red,0.5771812080536913,0.45454545454545453,318
2823,missfortune,adc,blue,,,318
2822,azir,mid,blue,,,318
2824,braum,sup,blue,,,318
2821,gragas,jgl,blue,,,318
2820,zac,top,blue,,,318
2839,janna,sup,red,0.8389261744966443,0.9025974025974026,319
2838,aphelios,adc,red,,,319
2837,corki,mid,red,,,319
2836,trundle,jgl,red,0.8657718120805369,0.551948051948052,319
2835,ornn,top,red,0.20134228187919462,0.22077922077922077,319
2834,braum,sup,blue,,,319
2833,missfortune,adc,blue,,,319
2832,azir,mid,blue,,,319
2831,gragas,jgl,blue,,,319
2830,zac,top,blue,,,319
2848,aphelios,adc,red,,,320
2847,corki,mid,red,,,320
2846,trundle,jgl,red,0.8456375838926175,0.551948051948052,320
2845,ornn,top,red,0.20134228187919462,0.22077922077922077,320
2849,janna,sup,red,0.8187919463087249,0.9025974025974026,320
2843,missfortune,adc,blue,,,320
2842,azir,mid,blue,,,320
2841,gragas,jgl,blue,,,320
2840,zac,top,blue,,,320
2844,braum,sup,blue,,,320
2858,aphelios,adc,red,,,321
2857,corki,mid,red,0.5906040268456376,0.42207792207792205,321
2856,trundle,jgl,red,0.8389261744966443,0.551948051948052,321
2855,ornn,top,red,0.19463087248322147,0.2077922077922078,321
2859,janna,sup,red,0.8120805369127517,0.8896103896103896,321
2853,missfortune,adc,blue,,,321
2852,azir,mid,blue,,,321
2851,gragas,jgl,blue,,,321
2850,zac,top,blue,,,321
2854,braum,sup,blue,,,321
2869,janna,sup,red,0.8120805369127517,0.8896103896103896,322
2868,aphelios,adc,red,,,322
2867,corki,mid,red,,,322
2866,trundle,jgl,red,,,322
2865,ornn,top,red,0.174496644295302,0.19480519480519481,322
2864,braum,sup,blue,,,322
2862,azir,mid,blue,0.5637583892617449,0.474025974025974,322
2861,gragas,jgl,blue,0.28859060402684567,0.577922077922078,322
2860,zac,top,blue,,,322
2863,missfortune,adc,blue,,,322
2876,trundle,jgl,red,0.825503355704698,0.564935064935065,323
2878,aphelios,adc,red,,,323
2879,janna,sup,red,0.7986577181208053,0.9155844155844156,323
2875,ornn,top,red,0.1610738255033557,0.18831168831168832,323
2877,corki,mid,red,,,323
2873,missfortune,adc,blue,,,323
2872,azir,mid,blue,0.5704697986577181,0.461038961038961,323
2871,gragas,jgl,blue,,,323
2870,zac,top,blue,,,323
2874,braum,sup,blue,,,323
2888,aphelios,adc,red,,,324
2887,corki,mid,red,0.6174496644295302,0.4155844155844156,324
2886,trundle,jgl,red,,,324
2885,ornn,top,red,0.1342281879194631,0.19480519480519481,324
2889,janna,sup,red,0.8120805369127517,0.9025974025974026,324
2883,missfortune,adc,blue,,,324
2882,azir,mid,blue,,,324
2881,gragas,jgl,blue,0.3221476510067114,0.5844155844155844,324
2880,zac,top,blue,,,324
2884,braum,sup,blue,,,324
2899,janna,sup,red,0.8187919463087249,0.9090909090909091,325
2898,aphelios,adc,red,,,325
2897,corki,mid,red,,,325
2896,trundle,jgl,red,0.825503355704698,0.6103896103896104,325
2895,ornn,top,red,,,325
2894,braum,sup,blue,,,325
2892,azir,mid,blue,,,325
2891,gragas,jgl,blue,0.3422818791946309,0.5974025974025974,325
2890,zac,top,blue,,,325
2893,missfortune,adc,blue,,,325
2906,trundle,jgl,red,0.8053691275167785,0.6233766233766234,326
2908,aphelios,adc,red,,,326
2907,corki,mid,red,,,326
2909,janna,sup,red,0.8322147651006712,0.9155844155844156,326
2905,ornn,top,red,0.11409395973154363,0.2077922077922078,326
2902,azir,mid,blue,,,326
2903,missfortune,adc,blue,,,326
2901,gragas,jgl,blue,0.348993288590604,0.6038961038961039,326
2900,zac,top,blue,,,326
2904,braum,sup,blue,,,326
2919,janna,sup,red,0.8187919463087249,0.9090909090909091,327
2917,corki,mid,red,,,327
2916,trundle,jgl,red,0.785234899328859,0.6298701298701299,327
2915,ornn,top,red,0.12751677852348994,0.2077922077922078,327
2918,aphelios,adc,red,,,327
2913,missfortune,adc,blue,,,327
2912,azir,mid,blue,0.5637583892617449,0.474025974025974,327
2911,gragas,jgl,blue,0.3691275167785235,0.6168831168831169,327
2910,zac,top,blue,,,327
2914,braum,sup,blue,,,327
2929,janna,sup,red,,,328
2920,zac,top,blue,,,328
2921,gragas,jgl,blue,0.38926174496644295,0.6363636363636364,328
2922,azir,mid,blue,0.5570469798657718,0.474025974025974,328
2923,missfortune,adc,blue,,,328
2924,braum,sup,blue,,,328
2925,ornn,top,red,0.1342281879194631,0.18181818181818182,328
2926,trundle,jgl,red,0.7785234899328859,0.6493506493506493,328
2927,corki,mid,red,,,328
2928,aphelios,adc,red,,,328
2939,janna,sup,red,0.8389261744966443,0.9090909090909091,329
2936,trundle,jgl,red,0.7516778523489933,0.6428571428571429,329
2938,aphelios,adc,red,,,329
2937,corki,mid,red,,,329
2935,ornn,top,red,0.14093959731543623,0.16233766233766234,329
2932,azir,mid,blue,0.5503355704697986,0.474025974025974,329
2933,missfortune,adc,blue,,,329
2931,gragas,jgl,blue,0.40939597315436244,0.6493506493506493,329
2930,zac,top,blue,0.09395973154362416,0.2662337662337662,329
2934,braum,sup,blue,,,329
2948,aphelios,adc,red,,,330
2947,corki,mid,red,,,330
2946,trundle,jgl,red,0.7248322147651006,0.6363636363636364,330
2945,ornn,top,red,,,330
2949,janna,sup,red,,,330
2943,missfortune,adc,blue,,,330
2942,azir,mid,blue,0.5503355704697986,0.474025974025974,330
2941,gragas,jgl,blue,0.42953020134228187,0.6623376623376623,330
2940,zac,top,blue,,,330
2944,braum,sup,blue,0.7315436241610739,0.922077922077922,330
2959,janna,sup,red,,,331
2958,aphelios,adc,red,,,331
2957,corki,mid,red,,,331
2956,trundle,jgl,red,0.697986577181208,0.6298701298701299,331
2955,ornn,top,red,,,331
2954,braum,sup,blue,,,331
2952,azir,mid,blue,0.5436241610738255,0.4805194805194805,331
2951,gragas,jgl,blue,0.4563758389261745,0.6753246753246753,331
2950,zac,top,blue,,,331
2953,missfortune,adc,blue,,,331
2967,corki,mid,red,,,332
2969,janna,sup,red,0.8523489932885906,0.8831168831168831,332
2968,aphelios,adc,red,,,332
2966,trundle,jgl,red,0.6845637583892618,0.6168831168831169,332
2965,ornn,top,red,,,332
2963,missfortune,adc,blue,,,332
2962,azir,mid,blue,,,332
2961,gragas,jgl,blue,0.47651006711409394,0.6948051948051948,332
2960,zac,top,blue,,,332
2964,braum,sup,blue,,,332
2979,janna,sup,red,0.8322147651006712,0.9025974025974026,333
2978,aphelios,adc,red,,,333
2976,trundle,jgl,red,0.6778523489932886,0.6168831168831169,333
2975,ornn,top,red,,,333
2977,corki,mid,red,0.5973154362416108,0.42207792207792205,333
2973,missfortune,adc,blue,,,333
2972,azir,mid,blue,,,333
2971,gragas,jgl,blue,0.4899328859060403,0.7142857142857143,333
2970,zac,top,blue,,,333
2974,braum,sup,blue,,,333
2989,janna,sup,red,0.8523489932885906,0.9025974025974026,334
2980,zac,top,blue,,,334
2981,gragas,jgl,blue,0.5100671140939598,0.7272727272727273,334
2982,azir,mid,blue,,,334
2983,missfortune,adc,blue,,,334
2984,braum,sup,blue,,,334
2985,ornn,top,red,,,334
2986,trundle,jgl,red,0.7046979865771812,0.6298701298701299,334
2987,corki,mid,red,0.5973154362416108,0.42857142857142855,334
2988,aphelios,adc,red,,,334
2997,corki,mid,red,0.6040268456375839,0.44805194805194803,335
2996,trundle,jgl,red,0.7248322147651006,0.6493506493506493,335
2999,janna,sup,red,0.87248322147651,0.9025974025974026,335
2998,aphelios,adc,red,,,335
2995,ornn,top,red,,,335
2990,zac,top,blue,,,335
2993,missfortune,adc,blue,,,335
2992,azir,mid,blue,,,335
2991,gragas,jgl,blue,0.5369127516778524,0.7402597402597403,335
2994,braum,sup,blue,,,335
3009,janna,sup,red,0.8859060402684564,0.9025974025974026,336
3008,aphelios,adc,red,,,336
3007,corki,mid,red,0.610738255033557,0.44805194805194803,336
3006,trundle,jgl,red,0.7449664429530202,0.6688311688311688,336
3005,ornn,top,red,,,336
3003,missfortune,adc,blue,,,336
3002,azir,mid,blue,,,336
3001,gragas,jgl,blue,0.5570469798657718,0.7532467532467533,336
3000,zac,top,blue,,,336
3004,braum,sup,blue,,,336
3016,trundle,jgl,red,0.7718120805369127,0.6948051948051948,337
3019,janna,sup,red,0.9060402684563759,0.8961038961038961,337
3018,aphelios,adc,red,,,337
3017,corki,mid,red,,,337
3015,ornn,top,red,0.11409395973154363,0.16233766233766234,337
3010,zac,top,blue,,,337
3013,missfortune,adc,blue,,,337
3012,azir,mid,blue,,,337
3011,gragas,jgl,blue,,,337
3014,braum,sup,blue,,,337
3026,trundle,jgl,red,,,338
3029,janna,sup,red,,,338
3028,aphelios,adc,red,,,338
3027,corki,mid,red,0.610738255033557,0.45454545454545453,338
3025,ornn,top,red,0.12080536912751678,0.16233766233766234,338
3020,zac,top,blue,,,338
3023,missfortune,adc,blue,,,338
3022,azir,mid,blue,,,338
3021,gragas,jgl,blue,,,338
3024,braum,sup,blue,,,338
3039,janna,sup,red,,,339
3038,aphelios,adc,red,,,339
3037,corki,mid,red,,,339
3036,trundle,jgl,red,,,339
3035,ornn,top,red,,,339
3033,missfortune,adc,blue,,,339
3032,azir,mid,blue,,,339
3031,gragas,jgl,blue,,,339
3030,zac,top,blue,,,339
3034,braum,sup,blue,,,339
3046,trundle,jgl,red,0.825503355704698,0.7792207792207793,340
3049,janna,sup,red,0.9194630872483222,0.8961038961038961,340
3048,aphelios,adc,red,,,340
3047,corki,mid,red,,,340
3045,ornn,top,red,,,340
3040,zac,top,blue,,,340
3043,missfortune,adc,blue,,,340
3041,gragas,jgl,blue,,,340
3044,braum,sup,blue,,,340
3042,azir,mid,blue,0.5302013422818792,0.461038961038961,340
3050,zac,top,blue,,,341
3051,gragas,jgl,blue,,,341
3052,azir,mid,blue,,,341
3053,missfortune,adc,blue,,,341
3054,braum,sup,blue,,,341
3055,ornn,top,red,,,341
3056,trundle,jgl,red,0.8389261744966443,0.7987012987012987,341
3057,corki,mid,red,0.6174496644295302,0.461038961038961,341
3058,aphelios,adc,red,,,341
3059,janna,sup,red,,,341
3069,janna,sup,red,,,342
3068,aphelios,adc,red,,,342
3067,corki,mid,red,0.6174496644295302,0.461038961038961,342
3066,trundle,jgl,red,,,342
3065,ornn,top,red,,,342
3061,gragas,jgl,blue,,,342
3063,missfortune,adc,blue,,,342
3062,azir,mid,blue,,,342
3060,zac,top,blue,,,342
3064,braum,sup,blue,,,342
3076,trundle,jgl,red,,,344
3079,janna,sup,red,0.9463087248322147,0.9025974025974026,344
3078,aphelios,adc,red,,,344
3077,corki,mid,red,0.5973154362416108,0.4675324675324675,344
3075,ornn,top,red,,,344
3071,gragas,jgl,blue,,,344
3073,missfortune,adc,blue,,,344
3072,azir,mid,blue,,,344
3070,zac,top,blue,,,344
3074,braum,sup,blue,,,344
3089,janna,sup,red,,,345
3088,aphelios,adc,red,,,345
3087,corki,mid,red,0.5838926174496645,0.4675324675324675,345
3086,trundle,jgl,red,0.8523489932885906,0.8246753246753247,345
3085,ornn,top,red,0.1476510067114094,0.16233766233766234,345
3084,braum,sup,blue,,,345
3082,azir,mid,blue,,,345
3081,gragas,jgl,blue,,,345
3080,zac,top,blue,,,345
3083,missfortune,adc,blue,,,345
3096,trundle,jgl,red,0.8523489932885906,0.8311688311688312,346
3098,aphelios,adc,red,,,346
3097,corki,mid,red,0.5771812080536913,0.4675324675324675,346
3099,janna,sup,red,,,346
3095,ornn,top,red,0.15436241610738255,0.15584415584415584,346
3093,missfortune,adc,blue,,,346
3092,azir,mid,blue,,,346
3091,gragas,jgl,blue,,,346
3090,zac,top,blue,,,346
3094,braum,sup,blue,,,346
3109,janna,sup,red,,,347
3108,aphelios,adc,red,,,347
3107,corki,mid,red,0.5771812080536913,0.4675324675324675,347
3106,trundle,jgl,red,0.8456375838926175,0.8506493506493507,347
3105,ornn,top,red,0.15436241610738255,0.15584415584415584,347
3104,braum,sup,blue,,,347
3103,missfortune,adc,blue,,,347
3102,azir,mid,blue,,,347
3101,gragas,jgl,blue,,,347
3100,zac,top,blue,,,347
3118,aphelios,adc,red,,,348
3117,corki,mid,red,0.5838926174496645,0.4675324675324675,348
3116,trundle,jgl,red,,,348
3115,ornn,top,red,,,348
3119,janna,sup,red,,,348
3113,missfortune,adc,blue,,,348
3112,azir,mid,blue,,,348
3111,gragas,jgl,blue,,,348
3110,zac,top,blue,,,348
3114,braum,sup,blue,,,348
3128,aphelios,adc,red,,,349
3127,corki,mid,red,0.6040268456375839,0.4675324675324675,349
3126,trundle,jgl,red,,,349
3125,ornn,top,red,0.12751677852348994,0.18181818181818182,349
3129,janna,sup,red,,,349
3123,missfortune,adc,blue,,,349
3122,azir,mid,blue,,,349
3121,gragas,jgl,blue,,,349
3120,zac,top,blue,,,349
3124,braum,sup,blue,,,349
3139,janna,sup,red,0.825503355704698,0.922077922077922,350
3138,aphelios,adc,red,,,350
3137,corki,mid,red,0.5906040268456376,0.474025974025974,350
3136,trundle,jgl,red,,,350
3135,ornn,top,red,,,350
3134,braum,sup,blue,,,350
3132,azir,mid,blue,,,350
3131,gragas,jgl,blue,,,350
3130,zac,top,blue,,,350
3133,missfortune,adc,blue,,,350
3146,trundle,jgl,red,,,351
3148,aphelios,adc,red,,,351
3147,corki,mid,red,0.5906040268456376,0.474025974025974,351
3149,janna,sup,red,,,351
3145,ornn,top,red,,,351
3142,azir,mid,blue,,,351
3143,missfortune,adc,blue,,,351
3141,gragas,jgl,blue,,,351
